actor.id,actor.properties.$os,actor.properties._kx,actor.properties.epik,actor.properties.$host,actor.properties.dclid,actor.properties.gclid,actor.properties.qclid,actor.properties.sccid,actor.properties.fbclid,actor.properties.gbraid,actor.properties.gclsrc,actor.properties.igshid,actor.properties.irclid,actor.properties.mc_cid,actor.properties.ttclid,actor.properties.twclid,actor.properties.wbraid,actor.properties.msclkid,actor.properties.rdt_cid,actor.properties.$browser,actor.properties.utm_term,actor.properties.$pathname,actor.properties.$referrer,actor.properties.li_fat_id,actor.properties.gad_source,actor.properties.utm_medium,actor.properties.utm_source,actor.properties.$initial_os,actor.properties.$os_version,actor.properties.utm_content,actor.properties.$current_url,actor.properties.$device_type,actor.properties.$initial__kx,actor.properties.utm_campaign,actor.properties.$initial_epik,actor.properties.$initial_host,actor.properties.$screen_width,actor.properties.$initial_dclid,actor.properties.$initial_gclid,actor.properties.$initial_qclid,actor.properties.$initial_sccid,actor.properties.$screen_height,actor.properties.$geoip_latitude,actor.properties.$initial_fbclid,actor.properties.$initial_gbraid,actor.properties.$initial_gclsrc,actor.properties.$initial_igshid,actor.properties.$initial_irclid,actor.properties.$initial_mc_cid,actor.properties.$initial_ttclid,actor.properties.$initial_twclid,actor.properties.$initial_wbraid,actor.properties.$raw_user_agent,actor.properties.$viewport_width,actor.properties.$browser_version,actor.properties.$geoip_city_name,actor.properties.$geoip_longitude,actor.properties.$geoip_time_zone,actor.properties.$initial_browser,actor.properties.$initial_msclkid,actor.properties.$initial_rdt_cid,actor.properties.$viewport_height,actor.properties.$initial_pathname,actor.properties.$initial_referrer,actor.properties.$initial_utm_term,actor.properties.$referring_domain,actor.properties.$geoip_postal_code,actor.properties.$initial_li_fat_id,actor.properties.$creator_event_uuid,actor.properties.$geoip_country_code,actor.properties.$geoip_country_name,actor.properties.$initial_gad_source,actor.properties.$initial_os_version,actor.properties.$initial_utm_medium,actor.properties.$initial_utm_source,actor.properties.$initial_current_url,actor.properties.$initial_device_type,actor.properties.$initial_utm_content,actor.properties.$geoip_continent_code,actor.properties.$geoip_continent_name,actor.properties.$initial_screen_width,actor.properties.$initial_utm_campaign,actor.properties.$geoip_accuracy_radius,actor.properties.$geoip_city_confidence,actor.properties.$initial_screen_height,actor.properties.$initial_geoip_latitude,actor.properties.$initial_raw_user_agent,actor.properties.$initial_viewport_width,actor.properties.$initial_browser_version,actor.properties.$initial_geoip_city_name,actor.properties.$initial_geoip_longitude,actor.properties.$initial_geoip_time_zone,actor.properties.$initial_viewport_height,actor.properties.$geoip_subdivision_1_code,actor.properties.$geoip_subdivision_1_name,actor.properties.$geoip_subdivision_2_code,actor.properties.$geoip_subdivision_2_name,actor.properties.$initial_referring_domain,actor.properties.$initial_geoip_postal_code,actor.properties.$initial_geoip_country_code,actor.properties.$initial_geoip_country_name,actor.properties.$initial_geoip_continent_code,actor.properties.$initial_geoip_continent_name,actor.properties.$initial_geoip_accuracy_radius,actor.properties.$initial_geoip_city_confidence,actor.properties.$initial_geoip_subdivision_1_code,actor.properties.$initial_geoip_subdivision_1_name,actor.properties.$initial_geoip_subdivision_2_code,actor.properties.$initial_geoip_subdivision_2_name,actor.is_identified,actor.created_at,actor.last_seen_at,actor.distinct_ids.0,actor.distinct_ids.1,actor.distinct_ids.2,actor.distinct_ids.3,actor.distinct_ids.4,actor.distinct_ids.5,actor.distinct_ids.6,actor.distinct_ids.7,actor.distinct_ids.8,actor.is_unresolved,event_count,event_distinct_ids.0,event_distinct_ids.1,event_distinct_ids.2,event_distinct_ids.3,event_distinct_ids.4,event_distinct_ids.5,event_distinct_ids.6,event_distinct_ids.7,event_distinct_ids.8
4dddb1df-0095-5fb7-91c8-bb155ce440a4,Windows,,,freelancepayxbt.vercel.app,,,,,,,,,,,,,,,,Chrome,,/auth,$direct,,,,,Windows,10,,https://freelancepayxbt.vercel.app/auth,Desktop,,,,freelancepayxbt.vercel.app,1920,,,,,1080,28.6327,,,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",1920,150,New Delhi,77.2198,Asia/Kolkata,Chrome,,,991,/auth,$direct,,$direct,110043,,019fa01a-3582-7840-83b0-37e126f8799b,IN,India,,10,,,https://freelancepayxbt.vercel.app/auth,Desktop,,AS,Asia,1920,,20,,1080,28.6327,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",1920,150,New Delhi,77.2198,Asia/Kolkata,991,DL,National Capital Territory of Delhi,,,$direct,110043,IN,India,AS,Asia,20,,DL,National Capital Territory of Delhi,,,True,2026-07-26 20:25:24.146000+00:00,2026-07-26 20:00:00+00:00,GACENRA363PYAE7JGWHAGVLEFPLHO7HPQNSAJWXMJTF3PH7WXVAOKO3W,019fa019-5a54-732b-9706-efc92247871a,019fa021-d213-7888-a39c-1f089f98479c,019fa026-6e9a-7593-84a2-6adcd3bdd3ee,,,,,,,22,GACENRA363PYAE7JGWHAGVLEFPLHO7HPQNSAJWXMJTF3PH7WXVAOKO3W,019fa026-6e9a-7593-84a2-6adcd3bdd3ee,019fa021-d213-7888-a39c-1f089f98479c,019fa019-5a54-732b-9706-efc92247871a,,,,,
c3b389f5-b872-58b3-a634-89b23d06852b,Windows,,,freelancepayxbt.vercel.app,,,,,,,,,,,,,,,,Chrome,,/auth,$direct,,,,,Windows,10,,https://freelancepayxbt.vercel.app/auth,Desktop,,,,freelancepayxbt.vercel.app,1920,,,,,1080,26.8373,,,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",1920,150,Lucknow,80.9165,Asia/Kolkata,Chrome,,,991,/auth,$direct,,$direct,226003,,019f960b-f43a-7dba-8bd9-28af34d427ad,IN,India,,10,,,https://freelancepayxbt.vercel.app/auth,Desktop,,AS,Asia,1920,,500,,1080,26.8373,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",1920,150,Lucknow,80.9165,Asia/Kolkata,991,UP,Uttar Pradesh,,,$direct,226003,IN,India,AS,Asia,500,,UP,Uttar Pradesh,,,True,2026-07-24 21:33:37.512000+00:00,2026-07-24 21:00:00+00:00,GBUFNEVUQZKTBOR6WHTE7EFVUZEFRPWI3OFGM7UOX3KOELNC5Y7WTGSW,019f960b-8f02-783b-a1dc-4e1e2e3074e2,019f960d-db3d-7f3d-bb87-d2a7a84cf2c2,019f9610-051f-77fd-8436-5c26365ba98f,019f9611-5e1a-7c84-86af-b4a58912d50d,,,,,,21,019f9610-051f-77fd-8436-5c26365ba98f,019f960b-8f02-783b-a1dc-4e1e2e3074e2,GBUFNEVUQZKTBOR6WHTE7EFVUZEFRPWI3OFGM7UOX3KOELNC5Y7WTGSW,019f960d-db3d-7f3d-bb87-d2a7a84cf2c2,019f9611-5e1a-7c84-86af-b4a58912d50d,,,,
a31083ef-d0bb-50e6-94e3-4679c724bf75,Windows,,,freelancepayxbt.vercel.app,,,,,,,,,,,,,,,,Brave,,/auth,$direct,,,,,Windows,10,,https://freelancepayxbt.vercel.app/auth,Desktop,,,,freelancepayxbt.vercel.app,2560,,,,,1440,21.9974,,,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",1920,,,79.0011,Asia/Kolkata,Brave,,,951,/auth,$direct,,$direct,,,019f9171-3f61-729d-9812-186f7f2f2f9b,IN,India,,10,,,https://freelancepayxbt.vercel.app/auth,Desktop,,AS,Asia,2560,,1000,,1440,21.9974,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",1920,,,79.0011,Asia/Kolkata,951,,,,,$direct,,IN,India,AS,Asia,1000,,,,,,True,2026-07-24 00:05:45.666000+00:00,2026-07-24 00:00:00+00:00,GCNZ7GF2FTHMQM4GOSVRTESDMBRXV43THC25MVW35EFHUPBNYRPOKGIP,019f9170-c530-7ced-9c1a-5cb68c2e48d7,019f9174-4930-79c2-a540-2f0d8d4fd8fd,019f9175-948b-7a58-aec2-c6943dcd4104,,,,,,,16,019f9170-c530-7ced-9c1a-5cb68c2e48d7,GCNZ7GF2FTHMQM4GOSVRTESDMBRXV43THC25MVW35EFHUPBNYRPOKGIP,019f9174-4930-79c2-a540-2f0d8d4fd8fd,019f9175-948b-7a58-aec2-c6943dcd4104,,,,,
92438708-528d-5d38-b0e1-3cef70be2e1d,Windows,,,freelancepayxbt.vercel.app,,,,,,,,,,,,,,,,Brave,,/auth,$direct,,,,,Windows,10,,https://freelancepayxbt.vercel.app/auth,Desktop,,,,freelancepayxbt.vercel.app,2560,,,,,1440,21.9974,,,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",1920,,,79.0011,Asia/Kolkata,Brave,,,951,/auth,$direct,,$direct,,,019f9177-b7ad-7ba4-b3f6-89494d964710,IN,India,,10,,,https://freelancepayxbt.vercel.app/auth,Desktop,,AS,Asia,2560,,1000,,1440,21.9974,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",1920,,,79.0011,Asia/Kolkata,951,,,,,$direct,,IN,India,AS,Asia,1000,,,,,,True,2026-07-24 00:12:49.685000+00:00,2026-07-24 00:00:00+00:00,GBZIGUS72KJGX72JFBGLCZYXT2CAG6GE6TR3SPWSNZUE3CN6NF3ISK7T,019f9177-4bc6-793d-adcf-b9a03954c3d9,019f917a-7dc4-7778-a362-0a818a1a7b25,019f917b-77c7-77de-ad2c-1898cca7781e,,,,,,,16,019f917a-7dc4-7778-a362-0a818a1a7b25,GBZIGUS72KJGX72JFBGLCZYXT2CAG6GE6TR3SPWSNZUE3CN6NF3ISK7T,019f9177-4bc6-793d-adcf-b9a03954c3d9,019f917b-77c7-77de-ad2c-1898cca7781e,,,,,
51998661-7373-5112-a8e1-338cc70432dc,Windows,,,freelancepayxbt.vercel.app,,,,,,,,,,,,,,,,Brave,,/auth,$direct,,,,,Windows,10,,https://freelancepayxbt.vercel.app/auth,Desktop,,,,freelancepayxbt.vercel.app,2560,,,,,1440,21.9974,,,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",1920,,,79.0011,Asia/Kolkata,Brave,,,951,/auth,$direct,,$direct,,,019f8b14-3e82-7509-89c8-3d83f7e0e2e3,IN,India,,10,,,https://freelancepayxbt.vercel.app/auth,Desktop,,AS,Asia,2560,,1000,,1440,21.9974,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",1920,,,79.0011,Asia/Kolkata,951,,,,,$direct,,IN,India,AS,Asia,1000,,,,,,True,2026-07-22 18:26:27.055000+00:00,2026-07-22 18:00:00+00:00,GASAIU62N6YHEC56DIOZ7JVBLAV7FHXQCXODUTSQMX5HJMK3JAYWAOAD,019f8b13-b9d8-73e8-b0e2-0ae0c2c3a670,,,,,,,,,16,019f8b13-b9d8-73e8-b0e2-0ae0c2c3a670,GASAIU62N6YHEC56DIOZ7JVBLAV7FHXQCXODUTSQMX5HJMK3JAYWAOAD,,,,,,,
611ce159-d4f3-5b92-906c-d4af5afbbce1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,019f4615-2440-7f7f-af32-7de9212be3c2,,,,,,,,,True,15,019f4615-2440-7f7f-af32-7de9212be3c2,,,,,,,,
2a4e0485-4024-5144-ac02-318366ded1b4,Windows,,,freelancepayxbt.vercel.app,,,,,,,,,,,,,,,,Brave,,/auth,$direct,,,,,Windows,10,,https://freelancepayxbt.vercel.app/auth,Desktop,,,,freelancepayxbt.vercel.app,2560,,,,,1440,21.9974,,,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",1920,,,79.0011,Asia/Kolkata,Brave,,,951,/auth,$direct,,$direct,,,019f917c-ad69-7b72-b9b7-b77a3db9dca1,IN,India,,10,,,https://freelancepayxbt.vercel.app/auth,Desktop,,AS,Asia,2560,,1000,,1440,21.9974,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",1920,,,79.0011,Asia/Kolkata,951,,,,,$direct,,IN,India,AS,Asia,1000,,,,,,True,2026-07-24 00:18:14.734000+00:00,2026-07-24 00:00:00+00:00,GDD5BSKALR6NWAFNDEFLQISTIBH2NUWQ4QKQTPRKXPZADG7K4RO4UZ2K,019f917c-442d-79ca-bd3a-bed89a94b83c,019f9189-a364-7e97-9084-0fe5d38a11b2,019f918b-0de3-7920-b7ce-0c1f35280ab1,,,,,,,15,GDD5BSKALR6NWAFNDEFLQISTIBH2NUWQ4QKQTPRKXPZADG7K4RO4UZ2K,019f918b-0de3-7920-b7ce-0c1f35280ab1,019f9189-a364-7e97-9084-0fe5d38a11b2,019f917c-442d-79ca-bd3a-bed89a94b83c,,,,,
f3e0243f-45ae-5d05-aa2b-10377d990ad3,Windows,,,freelancepayxbt.vercel.app,,,,,,,,,,,,,,,,Chrome,,/auth,$direct,,,,,Windows,10,,https://freelancepayxbt.vercel.app/auth,Desktop,,,,freelancepayxbt.vercel.app,1920,,,,,1080,26.8373,,,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",1920,150,Lucknow,80.9165,Asia/Kolkata,Chrome,,,991,/auth,$direct,,$direct,226003,,019f95fc-c015-7d3c-88a8-e4809895d724,IN,India,,10,,,https://freelancepayxbt.vercel.app/auth,Desktop,,AS,Asia,1920,,500,,1080,26.8373,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",1920,150,Lucknow,80.9165,Asia/Kolkata,991,UP,Uttar Pradesh,,,$direct,226003,IN,India,AS,Asia,500,,UP,Uttar Pradesh,,,True,2026-07-24 21:17:00.923000+00:00,2026-07-24 21:00:00+00:00,GBIMUWR2QF66W2DFOU5KAIZPTMLDEOPXEDYQQQB3O4L3VLYAYSAAUWIS,019f95fc-94f1-7a40-9be5-194d7e93cc12,019f95fe-fa78-7a06-872a-2f1a006af4fa,,,,,,,,14,GBIMUWR2QF66W2DFOU5KAIZPTMLDEOPXEDYQQQB3O4L3VLYAYSAAUWIS,019f95fc-94f1-7a40-9be5-194d7e93cc12,019f95fe-fa78-7a06-872a-2f1a006af4fa,,,,,,
208d0794-d719-54c2-af66-1f1e9a7d2d02,Windows,,,freelancepayxbt.vercel.app,,,,,,,,,,,,,,,,Brave,,/auth,$direct,,,,,Windows,10,,https://freelancepayxbt.vercel.app/auth,Desktop,,,,freelancepayxbt.vercel.app,1680,,,,,1050,22.5643,,,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",1463,,Kolkata,88.3693,Asia/Kolkata,Brave,,,752,/,$direct,,$direct,700027,,019f70a4-6800-7dde-b8d4-acbb27323a48,IN,India,,10,,,https://freelancepayxbt.vercel.app/,Desktop,,AS,Asia,1680,,5,,1050,22.5643,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",1463,,Kolkata,88.3693,Asia/Kolkata,752,WB,West Bengal,,,$direct,700027,IN,India,AS,Asia,5,,WB,West Bengal,,,True,2026-07-17 15:14:10.670000+00:00,2026-07-17 15:00:00+00:00,GCVE5QXJ33NFGVMUCGUTTUVJQ7F6O4G6OPLCIU5O6OQXPYNORGDP3UIY,019f70a4-3116-78ce-9f26-e34a45d475cd,,,,,,,,,12,GCVE5QXJ33NFGVMUCGUTTUVJQ7F6O4G6OPLCIU5O6OQXPYNORGDP3UIY,019f70a4-3116-78ce-9f26-e34a45d475cd,,,,,,,
bd86ccca-6fd2-5d2a-82e2-27c018c912bd,Windows,,,freelancepayxbt.vercel.app,,,,,,,,,,,,,,,,Brave,,/auth,$direct,,,,,Windows,10,,https://freelancepayxbt.vercel.app/auth,Desktop,,,,freelancepayxbt.vercel.app,2560,,,,,1440,21.9974,,,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",1920,,,79.0011,Asia/Kolkata,Brave,,,951,/auth,$direct,,$direct,,,019f914f-474c-7357-bd57-36ed72913b4a,IN,India,,10,,,https://freelancepayxbt.vercel.app/auth,Desktop,,AS,Asia,2560,,1000,,1440,21.9974,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",1920,,,79.0011,Asia/Kolkata,951,,,,,$direct,,IN,India,AS,Asia,1000,,,,,,True,2026-07-23 23:28:39.492000+00:00,2026-07-23 23:00:00+00:00,GADW73YT7U343MIOBVQWFI5EKMOTZQ4LKHIPXOP64VROIX36ITRBF2LW,019f914f-2e32-7040-9a6a-a30f60fbe5c1,019f915d-c05d-7ee5-b8fa-56ed94631d33,,,,,,,,11,GADW73YT7U343MIOBVQWFI5EKMOTZQ4LKHIPXOP64VROIX36ITRBF2LW,019f914f-2e32-7040-9a6a-a30f60fbe5c1,019f915d-c05d-7ee5-b8fa-56ed94631d33,,,,,,
c45c7b73-e669-5397-a314-19a8e7f11762,Windows,,,freelancepayxbt.vercel.app,,,,,,,,,,,,,,,,Chrome,,/auth,$direct,,,,,Windows,10,,https://freelancepayxbt.vercel.app/auth,Desktop,,,,freelancepayxbt.vercel.app,1920,,,,,1080,26.8373,,,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",1920,150,Lucknow,80.9165,Asia/Kolkata,Chrome,,,991,/auth,$direct,,$direct,226003,,019f9604-0d1e-7bf9-a1d9-eb0334f49520,IN,India,,10,,,https://freelancepayxbt.vercel.app/auth,Desktop,,AS,Asia,1920,,500,,1080,26.8373,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",1920,150,Lucknow,80.9165,Asia/Kolkata,991,UP,Uttar Pradesh,,,$direct,226003,IN,India,AS,Asia,500,,UP,Uttar Pradesh,,,True,2026-07-24 21:24:59.394000+00:00,2026-07-24 21:00:00+00:00,GCLOCQVPRSLC3HNNJNP7EZNI4HEUOQ46DITZOQLQZDA3WBJRYEIDGYG7,019f9603-af78-7ec7-81d6-fe28ccc40d3c,019f9606-8181-7a6b-bfa6-6d5c24d56fea,,,,,,,,10,019f9606-8181-7a6b-bfa6-6d5c24d56fea,GCLOCQVPRSLC3HNNJNP7EZNI4HEUOQ46DITZOQLQZDA3WBJRYEIDGYG7,019f9603-af78-7ec7-81d6-fe28ccc40d3c,,,,,,
0330ece4-87ab-546d-99fa-672ff78d8fa0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,019f90cd-3a11-7de6-917f-79c82997407b,,,,,,,,,True,10,019f90cd-3a11-7de6-917f-79c82997407b,,,,,,,,
9eb64df8-65c6-52da-b420-06c598aecbb8,Windows,,,freelancepayxbt.vercel.app,,,,,,,,,,,,,,,,Brave,,/auth,$direct,,,,,Windows,10,,https://freelancepayxbt.vercel.app/auth,Desktop,,,,freelancepayxbt.vercel.app,2560,,,,,1440,21.9974,,,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",1920,,,79.0011,Asia/Kolkata,Brave,,,951,/auth,$direct,,$direct,,,019f9188-e99a-7d1a-87e1-f900eddc442a,IN,India,,10,,,https://freelancepayxbt.vercel.app/auth,Desktop,,AS,Asia,2560,,1000,,1440,21.9974,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",1920,,,79.0011,Asia/Kolkata,951,,,,,$direct,,IN,India,AS,Asia,1000,,,,,,True,2026-07-24 00:31:36.579000+00:00,2026-07-24 00:00:00+00:00,GC5HB7YY5QARF7QJ4TNAUILBD6A3XIL2OUOHBWKSCIATL4CYM7XS46CJ,019f9188-c84a-7b7a-a72b-8aafdfa4dbf2,019f918a-623f-77ad-bf2a-ef5102582bb2,019f918b-9fdb-70c3-b3d2-ef8b8df5dfd0,,,,,,,8,019f918b-9fdb-70c3-b3d2-ef8b8df5dfd0,019f9188-c84a-7b7a-a72b-8aafdfa4dbf2,019f918a-623f-77ad-bf2a-ef5102582bb2,GC5HB7YY5QARF7QJ4TNAUILBD6A3XIL2OUOHBWKSCIATL4CYM7XS46CJ,,,,,
16520f15-53d5-5bb4-acda-39075d2dc84c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,019f95f8-b2a8-747b-a023-91c93eee5b08,,,,,,,,,True,7,019f95f8-b2a8-747b-a023-91c93eee5b08,,,,,,,,
d385ccf0-9dfe-5f6b-8754-4518d642fc80,Windows,,,freelancepayxbt.vercel.app,,,,,,,,,,,,,,,,Brave,,/auth,$direct,,,,,Windows,10,,https://freelancepayxbt.vercel.app/auth,Desktop,,,,freelancepayxbt.vercel.app,2560,,,,,1440,21.9974,,,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",1920,,,79.0011,Asia/Kolkata,Brave,,,951,/auth,$direct,,$direct,,,019f9172-f88a-7d50-b007-54b8acc055ed,IN,India,,10,,,https://freelancepayxbt.vercel.app/auth,Desktop,,AS,Asia,2560,,1000,,1440,21.9974,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",1920,,,79.0011,Asia/Kolkata,951,,,,,$direct,,IN,India,AS,Asia,1000,,,,,,True,2026-07-24 00:07:38.605000+00:00,2026-07-24 00:00:00+00:00,GBSIPLJLRUICHCU7BEVBJ33EU3K6FR64G2JKTUD6CUW7DFIOBAVLA4QN,019f9172-8fae-7ba0-b1b3-38040e45496a,019f9174-edff-7fbe-9e3c-38b80ea30f18,,,,,,,,7,019f9172-8fae-7ba0-b1b3-38040e45496a,019f9174-edff-7fbe-9e3c-38b80ea30f18,GBSIPLJLRUICHCU7BEVBJ33EU3K6FR64G2JKTUD6CUW7DFIOBAVLA4QN,,,,,,
05424bd8-863d-5e99-8d23-3b1c221a0342,Windows,,,freelancepayxbt.vercel.app,,,,,,,,,,,,,,,,Brave,,/auth,$direct,,,,,Windows,10,,https://freelancepayxbt.vercel.app/auth,Desktop,,,,freelancepayxbt.vercel.app,2560,,,,,1440,21.9974,,,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",1920,,,79.0011,Asia/Kolkata,Brave,,,951,/auth,$direct,,$direct,,,019f9179-35d0-71fd-8239-8d23b61960f0,IN,India,,10,,,https://freelancepayxbt.vercel.app/auth,Desktop,,AS,Asia,2560,,1000,,1440,21.9974,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",1920,,,79.0011,Asia/Kolkata,951,,,,,$direct,,IN,India,AS,Asia,1000,,,,,,True,2026-07-24 00:14:27.512000+00:00,2026-07-24 00:00:00+00:00,GAYBS2NJXHCGZCU7XBKANUS5ZCPESXF7P7FVIMXDH75EUEGQQVOESXG3,019f9179-1ef3-7ad1-ae04-87d3762d6097,019f917a-f080-73d2-a8a8-60a9b582c27c,,,,,,,,7,019f917a-f080-73d2-a8a8-60a9b582c27c,GAYBS2NJXHCGZCU7XBKANUS5ZCPESXF7P7FVIMXDH75EUEGQQVOESXG3,019f9179-1ef3-7ad1-ae04-87d3762d6097,,,,,,
c9d8f743-6b18-5fb3-afe8-c4df1fb4e21b,Windows,,,freelancepayxbt.vercel.app,,,,,,,,,,,,,,,,Chrome,,/auth,$direct,,,,,Windows,10,,https://freelancepayxbt.vercel.app/auth,Desktop,,,,freelancepayxbt.vercel.app,1463,,,,,915,22.5643,,,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",1463,150,Kolkata,88.3693,Asia/Kolkata,Chrome,,,780,/dashboard/jobs/BhZWN1QXpHyMuOeFi38Y,$direct,,$direct,700027,,019f70a6-9849-7b3c-b72c-ac77423d5840,IN,India,,10,,,https://freelancepayxbt.vercel.app/dashboard/jobs/BhZWN1QXpHyMuOeFi38Y,Desktop,,AS,Asia,1463,,5,,915,22.5643,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",1463,150,Kolkata,88.3693,Asia/Kolkata,780,WB,West Bengal,,,$direct,700027,IN,India,AS,Asia,5,,WB,West Bengal,,,True,2026-07-17 15:16:34.098000+00:00,2026-07-17 15:00:00+00:00,GADBNX7OGXHRHQKGMPVPTVKYWTKPIXNYXILC5DWARHQIYTNWRFVKLH5H,019f70a6-6ec4-77b7-a25b-ba4b6ebd063f,,,,,,,,,6,GADBNX7OGXHRHQKGMPVPTVKYWTKPIXNYXILC5DWARHQIYTNWRFVKLH5H,019f70a6-6ec4-77b7-a25b-ba4b6ebd063f,,,,,,,
